book_id,original_title,authors,genre,original_publication_year,image_url
6974,Deep,Kylie Scott,romance|contemporary|music|fiction|ebooks,2015.0,https://images.gr-assets.com/books/1397676461m/18461986.jpg
6975,Honour Among Thieves,Jeffrey Archer,fiction|thriller|mystery|suspense|crime|ebooks|contemporary,1993.0,https://images.gr-assets.com/books/1316131242m/79006.jpg
6976,"Superman: Earth One, Volume 1",J. Michael Straczynski,comics|fiction|fantasy,2010.0,https://images.gr-assets.com/books/1320538241m/7657484.jpg
6977,The Mortal Instrument Series: City of Bones / City of Ashes / City of Glass / City of Fallen Angels,Cassandra Clare,fantasy|paranormal|romance|fiction|mystery,2011.0,https://images.gr-assets.com/books/1313073526m/11106458.jpg
6978,Foxe's Book of Martyrs,John Foxe,christian|biography|classics|religion|nonfiction|spirituality|philosophy|history,1563.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6979,See Jane Score,Rachel Gibson,romance|contemporary|sports|fiction|ebooks,2003.0,https://images.gr-assets.com/books/1330265531m/60223.jpg
6980,A Yellow Raft in Blue Water: A Novel,Michael Dorris,fiction|classics|contemporary,1987.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6981,Rosemary and Rue,Seanan McGuire,fantasy|paranormal|mystery|fiction|romance|contemporary|ebooks|crime|thriller,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6982,Another Fine Myth,Robert Lynn Asprin,fantasy|fiction|ebooks|mystery|classics,1978.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6983,Forever Mine ,Elizabeth Reyes,romance|contemporary|ebooks|fiction|sports,2010.0,https://images.gr-assets.com/books/1327166807m/9279734.jpg
6984,"Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport",Simon Kuper,sports|nonfiction|history|business|ebooks|science|psychology,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6985,Sapphique,Catherine Fisher,fantasy|fiction|mystery|paranormal|romance|ebooks,2000.0,https://images.gr-assets.com/books/1327885488m/4499214.jpg
6986,"Don't Die, My Love",Lurlene McDaniel,romance|fiction|contemporary|sports,1995.0,https://images.gr-assets.com/books/1320416427m/127451.jpg
6987,Harvest ,Tess Gerritsen,mystery|thriller|fiction|crime|suspense|contemporary|ebooks|horror,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6988,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,Mark Bittman,cookbooks|nonfiction|ebooks,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6989,A Little Something Different,Sandy   Hall,romance|contemporary|fiction|ebooks,2014.0,https://images.gr-assets.com/books/1396394307m/20801166.jpg
6990,This Is the Story of a Happy Marriage,Ann Patchett,memoir|nonfiction|biography|fiction|contemporary|romance,2011.0,https://images.gr-assets.com/books/1375215541m/17349222.jpg
6991,,Jeff Kinney,fiction|ebooks,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6992,Think of a Number,John Verdon,mystery|fiction|crime|suspense|thriller|ebooks|contemporary,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6993,,Lang Leav,poetry|romance|contemporary|fiction|ebooks|nonfiction,2014.0,https://images.gr-assets.com/books/1404192714m/22151696.jpg
6994,Birthright,Nora Roberts,romance|fiction|mystery|contemporary|suspense|crime|thriller|ebooks,2003.0,https://images.gr-assets.com/books/1309282307m/114203.jpg
6995,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,James L. Ferrell,nonfiction|religion|spirituality|christian|fiction,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6996,Cod: A Biography of the Fish that Changed the World,Mark Kurlansky,history|nonfiction|science|biography|cookbooks|business|ebooks|travel,1988.0,https://images.gr-assets.com/books/1356452461m/64895.jpg
6997,The Hidden Reality: Parallel Universes and the Search for the Deep Laws of the Cosmos,Brian Greene,nonfiction|philosophy|science|ebooks|history,2011.0,https://images.gr-assets.com/books/1320431300m/8167094.jpg
6998,The Feminine Mystique,Betty Friedan,nonfiction|classics|history|psychology|philosophy,1963.0,https://images.gr-assets.com/books/1479777578m/38723.jpg
6999,Brighton Rock,Graham Greene,fiction|classics|crime|mystery|thriller|religion|contemporary,1938.0,https://images.gr-assets.com/books/1337363402m/48862.jpg
7000,,,ebooks|nonfiction|psychology,,
7001,"Stones into Schools: Promoting Peace with Books, Not Bombs, in Afghanistan and Pakistan",Greg Mortenson,nonfiction|memoir|biography|travel|history|fiction|ebooks|contemporary|science,2009.0,https://images.gr-assets.com/books/1260845553m/6452760.jpg
7002,A Mercy,Toni Morrison,fiction|classics|contemporary|history|romance,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7003,Zodiac,Robert Graysmith,fiction|thriller|mystery|science|fantasy|ebooks|suspense|contemporary|crime|horror,1986.0,https://images.gr-assets.com/books/1297734691m/105760.jpg
7003,Zodiac,Neal Stephenson,fiction|thriller|mystery|science|fantasy|ebooks|suspense|contemporary|crime|horror,1988.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7004,Departure,A.G. Riddle,fiction|thriller|mystery|fantasy|romance|suspense|paranormal|contemporary|science|ebooks,2014.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7005,,Kristen Ashley,romance|contemporary|suspense|fiction|ebooks|mystery|crime,2010.0,https://images.gr-assets.com/books/1409609236m/9799572.jpg
7006,The Mystery of the Blue Train,Agatha Christie,mystery|crime|fiction|classics|ebooks|thriller|suspense,1928.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7007,Private:  #1 Suspect,James Patterson,mystery|fiction|thriller|crime|suspense|ebooks,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7008,Pastoralia,George Saunders,fiction|contemporary|fantasy|ebooks,2000.0,https://images.gr-assets.com/books/1348067120m/14295.jpg
7009,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,Meg Jay,nonfiction|psychology|business|philosophy|science|fiction|ebooks,2012.0,https://images.gr-assets.com/books/1334798998m/13523061.jpg
7010,The Walking Dead V 7,Robert Kirkman,horror|comics|fiction|fantasy|paranormal|thriller|ebooks|manga,2007.0,https://images.gr-assets.com/books/1289097173m/1085771.jpg
7011,Curious George Rides a Bike,H.A. Rey,fiction|classics|fantasy,1952.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7012,Methuselah's Children,Robert A. Heinlein,fiction|fantasy|classics|science|ebooks,1958.0,https://images.gr-assets.com/books/1253209003m/175319.jpg
7013,Hana,Lauren Oliver,romance|ebooks|fantasy|fiction,2011.0,https://images.gr-assets.com/books/1324106918m/12663646.jpg
7014,"Preacher, Volume 8: All Hell's a-Coming",Garth Ennis,comics|fiction|fantasy|horror|religion|thriller|crime|paranormal,2000.0,https://images.gr-assets.com/books/1309916812m/102955.jpg
7015,The Little Sisters of Eluria,Stephen King,fantasy|horror|fiction|ebooks|paranormal|thriller|comics|romance,2008.0,https://images.gr-assets.com/books/1328794822m/6356190.jpg
7016,"Inside, Outside, Upside Down",Stan Berenstain,fiction|classics,1968.0,https://images.gr-assets.com/books/1428895593m/773480.jpg
7017,The First Rule,Robert Crais,mystery|fiction|thriller|crime|suspense|ebooks|contemporary,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7018,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",David Colbert,fantasy|nonfiction|fiction|history|paranormal|science,2001.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7019,The Dot,Peter H. Reynolds,art|fiction|science,2003.0,https://images.gr-assets.com/books/1363702319m/825377.jpg
7020,Forest Born,Shannon Hale,fantasy|fiction|romance,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7021,The Damnation Game,Clive Barker,horror|fiction|fantasy|thriller|ebooks|paranormal|mystery,1985.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7022,L'ignorance,Milan Kundera,fiction|philosophy|contemporary|classics|romance|ebooks|history,2000.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7023,Private,James Patterson,mystery|contemporary|romance|fiction|suspense|thriller,2010.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7023,Private,Kate Brian,mystery|contemporary|romance|fiction|suspense|thriller,2006.0,https://images.gr-assets.com/books/1331126301m/381489.jpg
7024,,,religion|spirituality|psychology|nonfiction,,
7025,Sisters,Raina Telgemeier,romance|fiction|contemporary|ebooks,2014.0,https://images.gr-assets.com/books/1411022689m/18225810.jpg
7025,Sisters,Danielle Steel,romance|fiction|contemporary|ebooks,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7026,The Difference Engine,William Gibson,fiction|fantasy|science|history|ebooks|mystery|classics,1990.0,https://images.gr-assets.com/books/1327891675m/337116.jpg
7027,Preacher: Salvation,Garth Ennis,fiction|fantasy|horror|religion|comics|crime|thriller|paranormal,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7028,How Will You Measure Your Life?,Clayton M. Christensen,business|nonfiction|psychology|philosophy|religion|ebooks,2012.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7029,I Want My Hat Back,Jon Klassen,fiction|fantasy|art|mystery,2011.0,https://images.gr-assets.com/books/1327888784m/11233988.jpg
7030,The Lone Drow,R.A. Salvatore,fantasy|fiction|ebooks|science,2003.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7031,"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",Denis Leary,nonfiction|biography|memoir|ebooks|fiction|contemporary|philosophy,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7032,Bonjour tristesse,Françoise Sagan,fiction|classics|romance|contemporary,1954.0,https://images.gr-assets.com/books/1346107613m/61672.jpg
7033,Cometh the Hour,Jeffrey Archer,fiction|mystery|thriller|history|romance|contemporary,2016.0,https://images.gr-assets.com/books/1433791167m/25671861.jpg
7034,A Walk Across the Sun,Corban Addison,fiction|contemporary|thriller|crime|suspense|ebooks|mystery|history,2011.0,https://images.gr-assets.com/books/1328767745m/11469379.jpg
7035,House of Suns,Alastair Reynolds,fiction|fantasy|mystery|ebooks|thriller|science,2008.0,https://images.gr-assets.com/books/1447892903m/1126719.jpg
7036,,Bella Forrest,paranormal|fantasy|romance|fiction|ebooks,2013.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7037,The Black Cat,Edgar Allan Poe,classics|horror|fiction|mystery|fantasy|thriller|ebooks|crime|poetry|suspense,1843.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7038,Armor,John Steakley,fiction|fantasy|science|ebooks|classics|horror,1984.0,https://images.gr-assets.com/books/1465894856m/102327.jpg
7039,Bröderna Lejonhjärta,Astrid Lindgren,fantasy|classics|fiction,1973.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7040,,Lisa Scottoline,fiction|mystery|suspense|contemporary|thriller|romance|ebooks|crime,2013.0,https://images.gr-assets.com/books/1368362941m/15793165.jpg
7041,Loyalty in Death,J.D. Robb,mystery|romance|crime|fiction|suspense|thriller|fantasy|ebooks|contemporary,1999.0,https://images.gr-assets.com/books/1458243301m/268598.jpg
7042,"""Q"" is for Quarry",Sue Grafton,mystery|fiction|crime|suspense|thriller|ebooks|contemporary,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7043,,,fiction|history,,
7044,The Ship of Brides,Jojo Moyes,fiction|romance|ebooks|history|contemporary,2005.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7045,The Story of Tracy Beaker,Jacqueline Wilson,fiction|contemporary|classics,1991.0,https://images.gr-assets.com/books/1320527485m/462684.jpg
7046,Generation Kill,Evan Wright,history|nonfiction|memoir|biography|contemporary|thriller|fiction|travel|ebooks,2004.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7047,Twilight,Leigh Nichols,horror|fiction|thriller|suspense|mystery|fantasy|paranormal|ebooks|religion,1984.0,https://images.gr-assets.com/books/1327999566m/32453.jpg
7048,Moscow Rules,Daniel Silva,fiction|mystery|suspense|crime|ebooks|art|thriller|contemporary,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7049,Lab Girl,Hope Jahren,science|memoir|nonfiction|biography|fiction|contemporary,2016.0,https://images.gr-assets.com/books/1441826687m/25733983.jpg
7050,Playing with Fire,Derek Landy,fantasy|mystery|fiction|paranormal|horror|ebooks|crime,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7051,,Laurelin Paige,romance|contemporary|ebooks|fiction,2014.0,https://images.gr-assets.com/books/1386618209m/18138755.jpg
7052,The Saving Graces,Patricia Gaffney,fiction|romance|contemporary|mystery|ebooks,1999.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7053,Fade Away,Harlan Coben,mystery|fiction|thriller|crime|suspense|sports|ebooks|contemporary,1996.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7054,"Sons of Destiny (Cirque Du Freak, Book 12)",Darren Shan,horror|paranormal|fiction|thriller|fantasy|ebooks|mystery|contemporary,2002.0,https://images.gr-assets.com/books/1344270002m/8948.jpg
7055,Amadeus,Peter Shaffer,fiction|music|classics|history|biography|art|religion,1979.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7056,"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3)",R.A. Salvatore,fantasy|fiction|classics,2000.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7057,Monument 14,Emmy Laybourne,fiction|fantasy|romance|ebooks|suspense|thriller|horror|contemporary,2012.0,https://images.gr-assets.com/books/1337779838m/12753231.jpg
7058,The Black Lyon,Jude Deveraux,romance|fiction|ebooks|fantasy,1980.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7059,Grace [Eventually]: Thoughts on Faith,Anne Lamott,memoir|spirituality|nonfiction|religion|christian|biography|philosophy|fiction,2007.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7060,Everyday Food: Great Food Fast,Martha Stewart,cookbooks|nonfiction,2007.0,https://images.gr-assets.com/books/1320479731m/335459.jpg
7061,Beautiful Bombshell,Christina Lauren,romance|contemporary|ebooks|fiction,2013.0,https://images.gr-assets.com/books/1373436923m/17831617.jpg
7062,Slated,Teri Terry,romance|mystery|fiction|fantasy|thriller|ebooks|contemporary,2012.0,https://images.gr-assets.com/books/1453582609m/12743472.jpg
7063,Bumi Manusia,Pramoedya Ananta Toer,fiction|history|classics|romance|contemporary,1975.0,https://images.gr-assets.com/books/1464891625m/1398034.jpg
7064,Dark Gold (Dark #3),Christine Feehan,romance|paranormal|fantasy|fiction|contemporary|ebooks|suspense,2000.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7065,206 Bones,Kathy Reichs,mystery|crime|fiction|thriller|suspense|ebooks|contemporary,2009.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7066,A Gate at the Stairs,Lorrie Moore,fiction|contemporary|ebooks,2009.0,https://images.gr-assets.com/books/1327909646m/6076387.jpg
7067,Hostile Witness,Rebecca Forster,mystery|fiction|thriller|ebooks|crime|suspense|romance|contemporary,2004.0,https://images.gr-assets.com/books/1334706916m/8593026.jpg
7068,Martin Eden,Jack London,classics|ebooks|philosophy|romance|biography,1909.0,https://images.gr-assets.com/books/1344411175m/929782.jpg
7069,,,fantasy|fiction|ebooks|romance,,
7070,"Lords of the Bow (Conqueror, #2)",Conn Iggulden,fiction|history|fantasy|ebooks|biography,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7071,,Kevin Wignall,thriller|mystery|fiction|crime|ebooks|suspense,2016.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7072,"Wonder Woman, Volume 1: Blood",Brian Azzarello,comics|fantasy|fiction,2012.0,https://images.gr-assets.com/books/1336978265m/13227319.jpg
7073,Loving Mr. Daniels,Brittainy C. Cherry,romance|contemporary|ebooks|fiction|music,2014.0,https://images.gr-assets.com/books/1392378701m/20348781.jpg
7074,The History of Henry the Fourth,William Shakespeare,classics|fiction|poetry|history|ebooks,1597.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7075,"Go Away, Big Green Monster!",Ed Emberley,fiction|fantasy|art|classics,1992.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7076,デッドマン・ワンダーランド 1,Jinsei Kataoka,manga|horror|fantasy|comics|fiction|mystery|paranormal|crime|thriller,2007.0,https://images.gr-assets.com/books/1446490168m/6606855.jpg
7077,The Bloodletter's Daughter: A Novel of Old Bohemia,Linda Lafferty,fiction|romance|mystery|history|ebooks|thriller|suspense|religion,2012.0,https://images.gr-assets.com/books/1355074644m/15096257.jpg
7078,,Robert Harling,fiction|classics|romance,1988.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7079,Rabbit at Rest,John Updike,fiction|classics|contemporary|ebooks,1990.0,https://images.gr-assets.com/books/1320394471m/11666.jpg
7080,Prison of Ice ,David Axton,horror|suspense|mystery|fiction|thriller|ebooks|fantasy|science|history|biography,1976.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7081,The Lives of Christopher Chant,Diana Wynne Jones,fantasy|fiction|classics,1988.0,https://images.gr-assets.com/books/1356549015m/519933.jpg
7082,Fevre Dream,George R.R. Martin,fantasy|horror|fiction|paranormal|ebooks|thriller|history|mystery|romance,1982.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7083,Snowmen at Night,Caralyn Buehner,fantasy|fiction|poetry,2002.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7084,Hollywood Dirt,Alessandra Torre,romance|contemporary|fiction|ebooks,2015.0,https://images.gr-assets.com/books/1439214601m/25802884.jpg
7085,Futures and Frosting,Tara Sivec,romance|contemporary|ebooks|fiction,2012.0,https://images.gr-assets.com/books/1344367548m/15769463.jpg
7086,,Thomas Paine,philosophy|history|classics|nonfiction|science|ebooks|religion,1776.0,https://images.gr-assets.com/books/1309203355m/99955.jpg
7087,The Good Luck of Right Now,Matthew Quick,fiction|contemporary|ebooks|romance|psychology|religion,2014.0,https://images.gr-assets.com/books/1370898422m/18054175.jpg
7088,The Miracle at Speedy Motors ,Alexander McCall Smith,mystery|fiction|crime|contemporary|ebooks,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7089,Goldfinger,Ian Fleming,fiction|thriller|mystery|crime|classics|suspense|ebooks,1959.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7090,Nana,Émile Zola,classics|fiction|ebooks|romance|history,1880.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7091,Rise of the Elgen,Richard Paul Evans,fantasy|fiction|thriller|paranormal|romance|suspense|mystery,2012.0,https://images.gr-assets.com/books/1332381957m/12988089.jpg
7092,Cabal,Clive Barker,horror|fiction|fantasy|thriller|mystery|classics|romance|ebooks|paranormal|crime,1988.0,https://images.gr-assets.com/books/1405259936m/103035.jpg
7093,The Abstinence Teacher,Tom Perrotta,fiction|contemporary|religion|romance,2007.0,https://images.gr-assets.com/books/1320459201m/347143.jpg
7094,No Man's Land,David Baldacci,fiction|thriller|mystery|suspense|crime|contemporary|ebooks,2016.0,https://images.gr-assets.com/books/1469561999m/30314465.jpg
7095,The Sum of All Men,David Farland,fantasy|fiction|romance|ebooks,1998.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7096,The Other Typist,Suzanne Rindell,fiction|mystery|suspense|crime|thriller|history|ebooks|contemporary|psychology,2013.0,https://images.gr-assets.com/books/1385399311m/17329041.jpg
7097,,Cassandra Clare,fantasy|paranormal|ebooks|fiction|romance|contemporary,2015.0,https://images.gr-assets.com/books/1423801226m/22428828.jpg
7098,Alien,Alan Dean Foster,horror|fiction|thriller|science|fantasy|classics|ebooks,1979.0,https://images.gr-assets.com/books/1332019229m/35125.jpg
7099,The Sentry,Robert Crais,mystery|fiction|thriller|crime|suspense|ebooks|contemporary,2011.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7100,Sempre,J.M. Darhower,romance|contemporary|crime|suspense|mystery|fiction|thriller|ebooks,2014.0,https://images.gr-assets.com/books/1340797919m/13111733.jpg
7101,Magic Shifts,Ilona Andrews,fantasy|paranormal|romance|fiction|mystery|ebooks|contemporary,2015.0,https://images.gr-assets.com/books/1414091260m/17333171.jpg
7102,Mariana,Susanna Kearsley,romance|fiction|fantasy|paranormal|mystery|contemporary|ebooks|suspense|history,1994.0,https://images.gr-assets.com/books/1330496361m/961833.jpg
7103,Going Solo,Roald Dahl,biography|memoir|nonfiction|fiction|classics|travel|history|fantasy,1986.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7104,"Clementine (Clementine, #1)",Sara Pennypacker,fiction|contemporary,2006.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7105,The Dragon's Path,Daniel Abraham,fantasy|fiction|ebooks,2011.0,https://images.gr-assets.com/books/1292362307m/8752885.jpg
7106,Old Possum's Book of Practical Cats,T.S. Eliot,poetry|classics|fiction|art|fantasy|nonfiction,1939.0,https://images.gr-assets.com/books/1327882662m/402128.jpg
7107,The Taming of the Queen,Philippa Gregory,fiction|history|romance|ebooks|religion,2015.0,https://images.gr-assets.com/books/1433348581m/25106926.jpg
7108,,Cassie Dandridge Selleck,fiction|mystery|crime|history,2012.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7109,Mannen som log,Henning Mankell,mystery|crime|thriller|fiction|ebooks|suspense,1994.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7110,Paradise Kiss 1,Ai Yazawa,manga|romance|comics|fiction|contemporary|art,2000.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7111,Talent Is Overrated: What Really Separates World-Class Performers from Everybody Else,Geoff Colvin,business|psychology|nonfiction|science|philosophy|music|sports|ebooks,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7112,One Silent Night,Sherrilyn Kenyon,paranormal|fantasy|romance|fiction|ebooks|contemporary,2008.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7113,The Warrior's Apprentice,Lois McMaster Bujold,fiction|fantasy|science|ebooks|romance,1986.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7114,,,romance|fiction|ebooks,,
7115,The Complete Phantom of the Opera,George C. Perry,classics|fiction|music|nonfiction|romance|horror|mystery|fantasy|history|art|paranormal,1987.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7116,The Unusual Suspects,Michael Buckley,fantasy|mystery|fiction|paranormal,2005.0,https://images.gr-assets.com/books/1276514128m/295834.jpg
7117,Gemeinsames Leben,Dietrich Bonhoeffer,religion|christian|classics|philosophy|spirituality|nonfiction|history|biography,1939.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7118,The White Gold Wielder,Stephen R. Donaldson,fantasy|fiction|ebooks|science,1983.0,https://images.gr-assets.com/books/1329385743m/228992.jpg
7119,The Ship Who Sang,Anne McCaffrey,fantasy|fiction|romance|ebooks|classics|science|music,1969.0,https://images.gr-assets.com/books/1355931323m/203288.jpg
7120,,,fiction|ebooks|fantasy|science|contemporary|philosophy,,
7121,Blackout,Mira Grant,horror|fiction|thriller|fantasy|ebooks|paranormal|mystery|suspense|romance,2012.0,https://images.gr-assets.com/books/1317680509m/11806716.jpg
7122,Cold Vengance,Douglas Preston,thriller|mystery|fiction|suspense|crime|horror|ebooks|paranormal|fantasy,2011.0,https://images.gr-assets.com/books/1344264848m/9489502.jpg
7123,The Eyes of Darkness,Leigh Nichols,fiction|thriller|mystery|suspense|paranormal|ebooks|horror|fantasy|contemporary,1981.0,https://images.gr-assets.com/books/1328218196m/32443.jpg
7124,Heir to the Shadows,Anne Bishop,fantasy|romance|fiction|paranormal|ebooks|horror,1999.0,https://images.gr-assets.com/books/1325423413m/47957.jpg
7125,,Pepper Winters,romance|contemporary|suspense|ebooks|crime|fiction|thriller,2013.0,https://images.gr-assets.com/books/1372821993m/18134894.jpg
7126,Guilty as Sin (Deer Lake #2),Tami Hoag,mystery|suspense|fiction|thriller|crime|romance|contemporary|ebooks,1996.0,https://images.gr-assets.com/books/1340516937m/84844.jpg
7127,Kushiel's Scion,Jacqueline Carey,fantasy|romance|fiction|ebooks|paranormal|history,2006.0,https://images.gr-assets.com/books/1344265086m/153007.jpg
7128,Chasm City,Alastair Reynolds,fiction|mystery|science|ebooks|horror|thriller|fantasy,2001.0,https://images.gr-assets.com/books/1309203334m/89185.jpg
7129,"The Lost Child of Philomena Lee: A Mother, Her Son And A Fifty Year Search",Martin Sixsmith,history|biography|ebooks|nonfiction|contemporary|religion|mystery|memoir,2009.0,https://images.gr-assets.com/books/1338612242m/6791212.jpg
7130,Let's Pretend This Never Happened (Dear Dumb Diary #1),Jim Benton,fiction|contemporary|romance|comics|fantasy,2004.0,https://images.gr-assets.com/books/1328861650m/438024.jpg
