user_id,book_id,rating
1508.0,119,4
4048.0,4103,4
248.0,1038,4
4018.0,1644,5
4356.0,102,5
4356.0,296,5
4356.0,3740,5
4356.0,728,5
4223.0,241,4
4223.0,5376,5
4223.0,133,5
4223.0,1956,5
4223.0,6995,4
4223.0,1465,2
4223.0,63,1
4115.0,5754,5
4223.0,2318,3
4223.0,3234,5
4223.0,2571,3
4223.0,2324,3
4223.0,1489,5
4223.0,2556,4
4223.0,544,5
4223.0,1157,3
4223.0,6457,5
4223.0,4154,5
4223.0,464,5
4223.0,79,2
4223.0,160,3
4223.0,321,5
4223.0,37,4
4223.0,1207,3
4223.0,138,2
4223.0,29,4
4223.0,2625,5
4223.0,251,4
4223.0,59,5
4223.0,1222,4
4223.0,358,4
4223.0,102,5
4223.0,608,5
4223.0,2660,4
4986.0,126,3
4986.0,255,3
4986.0,2735,3
4223.0,6880,4
4223.0,6575,5
4223.0,2649,5
4223.0,2860,5
4986.0,288,4
4986.0,628,4
4986.0,785,3
4986.0,1643,5
4986.0,2242,3
4986.0,1972,4
4986.0,2730,2
4986.0,2666,3
4986.0,2859,4
4986.0,5655,3
4986.0,5144,3
4986.0,5876,3
4986.0,2673,4
4926.0,315,2
4599.0,3712,4
5032.0,1642,5
5032.0,354,4
5032.0,1255,3
5032.0,125,4
4671.0,561,3
5032.0,2187,5
4671.0,3900,5
5032.0,1005,4
5032.0,10,3
2284.0,7,4
2284.0,155,5
3619.0,1519,1
1819.0,494,5
1819.0,3219,2
1819.0,3708,5
1819.0,283,5
1819.0,167,5
1819.0,666,4
1819.0,282,5
1819.0,2170,5
1819.0,3055,4
1819.0,2674,5
1819.0,322,5
1819.0,377,5
1819.0,2309,4
1819.0,189,5
1819.0,7,5
1819.0,4976,5
4126.0,36,4
4126.0,362,4
1819.0,611,5
4126.0,5,2
1819.0,984,3
1819.0,7655,5
1819.0,9152,4
1819.0,480,4
1819.0,368,5
4126.0,9137,3
4126.0,50,5
1819.0,1722,5
1819.0,2611,5
1819.0,3547,5
1819.0,6640,2
1819.0,6780,3
1819.0,5582,3
1819.0,4167,5
1819.0,1350,5
1819.0,747,5
1819.0,6448,5
1819.0,9303,4
1819.0,2103,4
1819.0,3535,5
1819.0,6180,5
1819.0,8873,5
1819.0,4510,5
1819.0,8801,3
1819.0,4238,5
1819.0,7749,2
1819.0,5935,4
1819.0,6242,5
1819.0,5734,5
1819.0,9542,3
1819.0,6980,4
1819.0,8,5
1819.0,483,5
1819.0,2339,5
1819.0,5,5
1819.0,2304,3
1819.0,7409,5
2228.0,1238,5
1819.0,1695,5
1819.0,4716,4
1819.0,3306,5
2228.0,233,5
1819.0,63,5
1819.0,43,5
2228.0,101,5
1819.0,815,4
1819.0,104,3
1819.0,1121,5
1819.0,1319,5
1819.0,3929,4
1819.0,6007,4
2228.0,2440,5
1819.0,8823,5
2228.0,8737,5
1819.0,959,5
1819.0,1135,5
1819.0,42,4
1819.0,5458,4
1819.0,8888,3
1819.0,7430,3
1819.0,3580,4
1819.0,219,5
4834.0,11,4
4840.0,770,3
3598.0,1976,3
4315.0,63,3
508.0,28,3
508.0,6319,3
852.0,6119,5
4999.0,409,4
5078.0,104,3
5078.0,1319,3
5078.0,1121,3
5078.0,3929,3
5078.0,6007,3
5078.0,4319,3
5078.0,1797,3
5078.0,3581,4
5078.0,6154,3
4999.0,1073,3
3815.0,7232,4
5078.0,162,4
5078.0,113,4
5078.0,872,4
5078.0,2024,3
5078.0,4485,3
860.0,9070,4
860.0,383,3
860.0,310,4
860.0,465,4
5078.0,65,4
5078.0,1676,4
5078.0,2172,3
5078.0,1074,4
860.0,228,4
5078.0,2098,3
5078.0,1704,3
5078.0,3133,3
5078.0,2552,3
860.0,111,4
5078.0,3600,3
5078.0,3068,3
5078.0,3202,3
860.0,46,4
5078.0,4517,3
860.0,4400,3
5078.0,5330,3
5078.0,9972,3
5078.0,48,3
5078.0,3417,4
5078.0,4788,5
5078.0,1620,4
5078.0,974,4
5078.0,5326,5
5078.0,1800,5
5078.0,4515,3
1483.0,21,5
4337.0,4167,4
4337.0,6448,3
4337.0,5582,4
4337.0,6780,4
4337.0,6640,4
5080.0,38,4
4585.0,2577,3
4585.0,1944,5
82.0,92,3
4704.0,386,4
4704.0,561,4
5078.0,387,3
5078.0,200,3
5078.0,335,4
5078.0,58,3
5078.0,37,3
5078.0,116,3
5078.0,184,4
5078.0,158,4
5078.0,15,3
5078.0,117,4
5078.0,410,3
5078.0,297,4
5078.0,59,4
5078.0,92,3
5078.0,857,3
5078.0,13,4
5078.0,131,4
5078.0,2601,3
5078.0,2337,2
5078.0,5911,3
5078.0,7462,3
5078.0,2259,4
5078.0,6688,3
5078.0,1113,4
5078.0,6316,3
5078.0,255,4
5078.0,8688,3
5078.0,903,3
5078.0,934,4
5078.0,1580,3
5078.0,229,4
73.0,6612,4
5078.0,614,4
5078.0,6195,3
5078.0,6664,4
5078.0,3020,4
5078.0,959,3
5078.0,50,4
5078.0,29,3
5078.0,125,4
5078.0,154,4
5078.0,353,3
5078.0,530,3
5078.0,804,3
5078.0,773,3
5078.0,770,3
5078.0,416,4
5078.0,373,4
5078.0,1938,3
5078.0,177,4
5078.0,485,5
2819.0,228,3
5078.0,1299,3
5078.0,1503,4
5078.0,2274,4
5078.0,3027,4
5078.0,3428,4
5078.0,4316,4
5078.0,9927,4
5078.0,3540,3
5078.0,1282,3
4585.0,268,3
5078.0,4561,3
5078.0,9036,3
4585.0,733,3
4585.0,301,3
4585.0,476,4
4585.0,5,4
5078.0,82,3
5078.0,236,4
5009.0,60,4
4585.0,595,4
5078.0,4634,3
5078.0,180,5
5078.0,2097,3
5078.0,3085,4
4054.0,1999,4
5078.0,8,4
818.0,1859,3
5078.0,4510,4
5078.0,45,4
5078.0,9645,4
4972.0,86,3
4972.0,1057,3
4972.0,420,3
4972.0,228,4
4972.0,186,4
4972.0,28,3
4972.0,5,4
2485.0,2815,4
5084.0,498,5
5084.0,94,5
4351.0,1803,5
5084.0,172,5
5084.0,40,5
4972.0,521,3
5084.0,104,5
5084.0,1055,5
5084.0,10,5
5086.0,2,5
5086.0,25,5
5086.0,27,5
5086.0,24,5
5086.0,21,5
5086.0,18,5
5086.0,23,5
5086.0,26,4
5086.0,13,4
3798.0,54,4
5086.0,33,5
5086.0,7,3
5086.0,28,3
5086.0,22,5
5086.0,60,5
5086.0,45,3
5086.0,29,3
5086.0,122,5
3798.0,70,4
5086.0,38,5
3798.0,362,4
3798.0,493,4
5086.0,4,3
3798.0,171,4
5086.0,36,4
3798.0,4154,5
3798.0,89,5
5086.0,119,3
3798.0,36,3
3798.0,7,4
5086.0,189,4
5086.0,198,3
5087.0,1643,3
5087.0,142,5
5087.0,5705,4
5087.0,4682,4
5087.0,7841,4
5087.0,7544,4
5087.0,4905,5
5087.0,642,5
5087.0,367,4
5087.0,1709,4
5087.0,1578,3
5087.0,2009,4
5087.0,1922,3
5087.0,2213,4
5087.0,4387,4
5087.0,2735,3
5087.0,1719,4
5087.0,4124,4
5087.0,2657,4
5087.0,3513,4
5087.0,2862,4
5087.0,4085,4
5087.0,4713,4
5087.0,5304,4
5087.0,3374,4
5087.0,3806,4
5087.0,5936,4
5087.0,5558,4
5087.0,3804,4
5087.0,5195,4
5087.0,3803,3
5087.0,3921,4
5087.0,6539,4
5087.0,8093,4
5087.0,7047,4
5087.0,4528,4
5087.0,5945,4
5087.0,7080,4
5087.0,6914,4
5087.0,4795,4
5087.0,8068,4
5087.0,6807,4
5087.0,4789,3
5087.0,6319,4
5087.0,7354,4
5087.0,9180,4
5087.0,9890,4
5087.0,2478,4
5087.0,1864,4
5087.0,8790,4
5087.0,1872,4
5087.0,7126,4
5087.0,8545,4
5087.0,72,2
5087.0,176,1
5087.0,243,2
5087.0,237,2
5087.0,305,2
5087.0,349,2
5087.0,488,2
5087.0,670,3
5087.0,1261,4
5087.0,578,2
5087.0,675,2
5087.0,556,2
5087.0,703,2
5087.0,705,1
5087.0,1139,1
5087.0,1075,2
5087.0,1498,2
5087.0,911,1
5087.0,2513,3
5087.0,168,5
5087.0,1248,5
4777.0,64,5
5032.0,1145,2
5032.0,520,4
4929.0,606,5
4929.0,9936,5
4929.0,1847,5
4929.0,1079,4
4929.0,82,5
4929.0,647,4
4929.0,317,5
4929.0,8152,3
4929.0,573,1
4929.0,29,5
4929.0,1401,5
4929.0,701,4
2804.0,2698,5
4929.0,1084,5
4929.0,1533,5
4929.0,898,4
4929.0,696,4
4929.0,2347,4
4929.0,2604,4
4929.0,205,4
4929.0,1217,4
4988.0,782,3
4988.0,7137,4
4150.0,408,5
4150.0,4103,5
4150.0,40,4
4150.0,58,3
4150.0,1154,5
4150.0,1683,4
4150.0,67,4
4150.0,11,3
4150.0,699,4
4150.0,972,3
4150.0,32,4
4150.0,225,3
4150.0,1161,4
4150.0,271,5
4150.0,8,4
4150.0,65,4
4150.0,297,4
4150.0,2172,5
4150.0,1676,3
4150.0,222,4
4150.0,1963,2
4150.0,588,3
1634.0,1231,4
4150.0,2789,3
4150.0,9852,2
4150.0,9333,3
4150.0,8631,2
4150.0,6908,3
4150.0,3925,3
4150.0,5996,4
4150.0,4620,5
4150.0,5027,4
4150.0,236,5
4150.0,932,4
4150.0,2329,3
4150.0,26,4
4150.0,1367,4
4150.0,436,4
4150.0,54,4
4150.0,211,3
4150.0,127,4
5027.0,1075,5
5027.0,944,4
5027.0,1498,2
5027.0,818,3
5027.0,911,4
4150.0,3717,3
5027.0,2513,2
5027.0,2352,3
5027.0,417,3
4150.0,2474,4
4150.0,2946,4
5027.0,922,5
5027.0,4452,5
5027.0,1381,4
4150.0,4096,4
5027.0,3524,4
4150.0,4018,4
4150.0,2560,3
5027.0,4683,4
4150.0,38,5
4150.0,439,4
5027.0,3,4
5027.0,5810,4
4150.0,4684,3
5027.0,5347,3
5027.0,7336,4
4150.0,9004,4
4150.0,35,4
5027.0,62,4
4150.0,177,3
5027.0,368,4
5027.0,480,4
4150.0,485,4
4150.0,6604,3
5027.0,8397,5
4150.0,287,4
4150.0,255,3
4150.0,37,4
5027.0,5004,5
5027.0,1480,4
5027.0,1857,4
5027.0,2608,4
4150.0,542,3
4150.0,641,4
4150.0,219,3
5027.0,3668,5
5027.0,4167,2
4150.0,784,4
4150.0,956,4
5027.0,3217,4
4150.0,6011,4
4150.0,7594,4
4150.0,6046,3
4150.0,1677,3
4150.0,84,4
4150.0,3797,3
4150.0,487,3
4150.0,1117,3
4150.0,640,3
4150.0,2594,3
4150.0,660,3
5027.0,457,4
4150.0,693,3
4150.0,1055,4
4150.0,2440,3
4226.0,693,1
4226.0,1117,3
4226.0,274,4
4150.0,663,5
4150.0,366,3
4150.0,687,3
4150.0,6225,3
4150.0,4733,3
4150.0,772,3
4150.0,2732,3
4150.0,6880,3
4150.0,819,3
4150.0,7429,4
4150.0,7231,4
4150.0,662,4
4226.0,2433,4
4150.0,354,3
4150.0,1642,4
4226.0,381,2
1714.0,38,3
4150.0,1574,4
4567.0,743,5
4226.0,767,3
4150.0,5604,3
4567.0,4614,3
4226.0,199,3
4988.0,67,4
4988.0,383,4
4988.0,1171,4
4988.0,407,2
4988.0,265,5
4988.0,148,4
4988.0,1607,4
5027.0,7741,5
4988.0,944,4
4988.0,72,4
5027.0,450,4
4988.0,243,3
4988.0,305,3
4988.0,488,4
4988.0,670,4
4988.0,556,3
4988.0,1123,3
5027.0,2914,3
4988.0,609,3
4988.0,967,3
4988.0,1498,2
5027.0,5964,4
4988.0,2352,4
5027.0,5750,4
4988.0,7647,4
4988.0,9170,2
4988.0,178,2
4988.0,228,3
4988.0,663,5
4988.0,306,4
4150.0,5,3
4150.0,10,3
4150.0,4,3
4972.0,32,4
4972.0,5299,4
4913.0,100,3
4913.0,11,3
4913.0,3951,4
4913.0,3582,4
4913.0,4081,4
4086.0,111,5
2228.0,38,3
2228.0,4793,3
2228.0,662,4
5014.0,1796,2
5014.0,653,5
1714.0,46,3
1909.0,815,4
249.0,270,5
4063.0,113,3
2228.0,129,5
2228.0,1283,4
4120.0,1554,5
4759.0,366,4
4120.0,6902,5
4120.0,4868,5
4759.0,1537,4
5061.0,6334,5
5061.0,3063,2
4716.0,4638,4
5061.0,579,4
5061.0,2366,5
5061.0,403,4
5061.0,1120,5
5061.0,531,5
5061.0,6039,4
5061.0,4439,4
5061.0,3398,3
5061.0,6092,4
5061.0,1327,4
594.0,1561,4
594.0,181,5
4238.0,4769,3
594.0,1544,4
594.0,5478,3
4716.0,148,3
594.0,778,3
5061.0,2657,3
594.0,701,4
594.0,1084,3
594.0,6326,5
594.0,3210,3
594.0,6768,2
594.0,560,4
4238.0,3,4
3229.0,2766,4
4597.0,380,4
4597.0,212,4
4088.0,1771,4
4088.0,80,5
4088.0,57,4
4088.0,501,5
4088.0,265,5
4088.0,11,4
4088.0,22,3
4088.0,3,4
4088.0,2103,5
4088.0,95,3
4088.0,64,4
4088.0,230,5
4088.0,89,5
4088.0,1452,5
4088.0,650,5
4088.0,451,4
4088.0,219,5
4088.0,35,5
4088.0,10,5
4088.0,4,5
4088.0,1957,5
4088.0,561,5
4088.0,25,5
4660.0,422,4
4660.0,5477,3
4088.0,171,5
4088.0,43,5
4088.0,76,5
4088.0,471,5
4088.0,49,4
4088.0,52,4
2275.0,1529,4
4088.0,217,5
4088.0,50,5
4088.0,5,3
4088.0,8,2
4088.0,958,5
4088.0,1114,5
4088.0,4014,5
4088.0,6505,5
4088.0,8591,5
4716.0,9400,2
4716.0,6160,3
3477.0,6326,3
5030.0,1468,4
4926.0,213,3
2595.0,3,4
4926.0,6752,4
5078.0,1657,4
5078.0,6475,2
5078.0,9630,3
5078.0,7022,4
5078.0,1544,3
5078.0,5700,4
5078.0,948,4
5078.0,4972,4
3644.0,1097,1
5078.0,213,3
5078.0,123,2
5078.0,468,2
5078.0,60,4
5078.0,101,2
5078.0,94,5
5078.0,181,4
5078.0,975,3
5078.0,4,3
5078.0,344,3
5078.0,33,2
4994.0,3132,4
3815.0,1701,4
3765.0,596,4
4671.0,50,5
4671.0,278,5
4671.0,102,5
4671.0,1373,2
4671.0,90,3
4671.0,453,3
3765.0,1057,5
5092.0,516,5
5092.0,1873,4
5092.0,7664,4
5092.0,65,5
5092.0,4140,3
5092.0,104,5
330.0,4336,4
330.0,1518,4
3076.0,400,5
330.0,211,4
330.0,1154,4
1702.0,651,3
4797.0,1011,4
4114.0,13,4
935.0,5556,2
758.0,3007,3
758.0,67,2
1702.0,1350,3
4926.0,2474,2
4771.0,719,3
5092.0,4811,5
1956.0,3059,4
5092.0,1060,3
1956.0,4504,4
4223.0,315,4
4223.0,89,5
4223.0,245,5
4223.0,461,4
4223.0,6902,5
4223.0,107,4
4223.0,44,1
4223.0,9443,5
5080.0,969,4
5080.0,36,4
5080.0,37,4
5080.0,2136,3
4088.0,225,5
5080.0,47,5
2300.0,2186,5
2300.0,7592,4
2616.0,1238,4
2616.0,4061,5
2616.0,1873,4
2616.0,7842,4
2616.0,1422,5
2616.0,4828,3
29.0,341,5
29.0,8867,4
29.0,357,4
29.0,198,4
29.0,1280,5
3381.0,1380,5
29.0,824,4
29.0,79,5
3381.0,238,2
3381.0,2259,4
29.0,872,4
29.0,9281,4
29.0,117,4
3381.0,8,5
29.0,3256,3
29.0,479,3
3381.0,2298,5
3381.0,5294,4
4038.0,81,3
1068.0,38,5
1068.0,741,5
1068.0,3985,3
4088.0,3212,4
5095.0,5,4
5095.0,64,4
5095.0,8,4
5095.0,11,4
5095.0,33,3
5095.0,101,4
5095.0,22,4
5095.0,100,5
5095.0,45,4
5095.0,35,5
4088.0,9968,5
4606.0,8,2
835.0,233,5
3063.0,509,4
3063.0,46,4
5085.0,1978,5
5085.0,142,2
5095.0,81,4
5085.0,43,5
5085.0,5404,5
5095.0,328,4
5085.0,3763,5
4606.0,63,1
1783.0,9038,4
5085.0,7370,2
5085.0,8337,5
5085.0,86,3
5085.0,237,4
5085.0,2637,4
5085.0,265,4
5085.0,476,2
5085.0,508,4
5085.0,1566,4
5085.0,350,4
5085.0,123,3
5085.0,114,3
5085.0,3568,4
5085.0,304,2
5085.0,357,3
5085.0,614,4
5085.0,2199,4
5085.0,179,5
5085.0,595,5
5085.0,160,5
5085.0,75,4
5085.0,136,2
5085.0,84,3
5085.0,941,4
5085.0,782,5
5085.0,1083,5
5085.0,178,4
5085.0,4994,4
5085.0,559,5
5085.0,205,3
5085.0,2,5
5085.0,23,3
5085.0,18,2
5085.0,733,4
5085.0,181,5
5085.0,820,5
5085.0,701,5
5085.0,3076,5
5085.0,2197,5
5085.0,42,5
5085.0,306,2
5085.0,3889,5
5085.0,284,4
5085.0,15,4
5085.0,29,5
5085.0,230,5
5085.0,557,5
4606.0,1802,3
4606.0,431,3
5085.0,395,4
5085.0,401,5
5085.0,872,4
4606.0,109,3
5085.0,162,4
5085.0,138,4
5085.0,22,5
5085.0,33,5
5085.0,28,3
5085.0,4,5
5085.0,5,4
5085.0,8,4
4606.0,325,5
5085.0,895,5
5085.0,57,1
5085.0,121,4
5085.0,495,5
5085.0,10,5
5085.0,209,4
5085.0,48,3
5085.0,13,4
5085.0,65,4
5085.0,14,4
4088.0,461,4
5085.0,2089,4
5095.0,1299,5
5028.0,308,3
5028.0,411,3
5028.0,955,4
5028.0,777,3
5028.0,1592,2
5028.0,660,2
5095.0,2357,5
5028.0,84,5
5028.0,693,2
5028.0,575,4
5028.0,640,2
5095.0,316,4
5028.0,132,4
4606.0,131,1
4606.0,792,4
4606.0,1283,5
4606.0,8789,3
1068.0,1657,3
4606.0,637,4
835.0,3856,5
4606.0,1980,4
4606.0,5923,4
4606.0,3960,4
4606.0,6887,4
4606.0,7817,4
4606.0,8832,5
4606.0,4800,4
4606.0,5469,5
835.0,6154,3
5028.0,1537,4
5028.0,2710,4
5028.0,700,3
4606.0,4914,3
5028.0,1501,3
5095.0,82,4
4606.0,1880,4
4606.0,2808,3
4606.0,2416,4
4606.0,3500,3
4606.0,3393,3
4606.0,6581,3
4606.0,9133,3
4606.0,7464,3
4606.0,7578,3
5028.0,123,5
5028.0,86,5
4606.0,4257,3
5028.0,281,4
5028.0,227,3
5028.0,596,3
5028.0,1037,3
5028.0,343,3
5028.0,833,1
5028.0,1245,3
5028.0,1388,3
5028.0,963,3
5028.0,1301,3
5028.0,1407,3
4606.0,6744,3
4606.0,2654,4
5028.0,1733,2
835.0,398,3
835.0,6917,3
5028.0,1117,3
4606.0,1593,4
4606.0,1812,3
4606.0,2285,3
4606.0,2453,3
4606.0,2269,3
4606.0,4993,3
4606.0,5957,3
5028.0,1296,2
4606.0,5147,3
4606.0,5357,3
5028.0,1564,4
5028.0,1677,2
4606.0,6601,3
1068.0,1464,3
5028.0,145,3
5028.0,170,3
835.0,8523,5
4606.0,503,3
4606.0,239,4
835.0,7579,5
835.0,378,3
5078.0,372,3
5092.0,316,3
5092.0,1449,4
5092.0,32,4
5092.0,131,5
5078.0,86,2
5078.0,227,2
5078.0,281,2
5078.0,596,2
5078.0,833,2
4877.0,341,4
4877.0,79,4
4877.0,7648,4
835.0,4960,4
835.0,5865,4
835.0,5460,3
835.0,4421,3
835.0,118,4
835.0,35,1
4877.0,815,2
835.0,1283,3
835.0,495,2
835.0,4238,3
835.0,196,5
835.0,854,2
835.0,2615,5
835.0,788,5
835.0,1570,4
835.0,2023,3
982.0,1923,3
982.0,95,4
982.0,1518,4
4681.0,828,4
4681.0,2451,4
5018.0,658,2
5018.0,494,5
5040.0,529,1
525.0,4699,3
5018.0,1410,5
525.0,4356,3
5040.0,35,4
5018.0,121,4
5018.0,104,2
5096.0,136,3
5096.0,2039,5
5018.0,168,5
5096.0,57,3
5096.0,5841,5
5096.0,4103,4
5096.0,38,5
5096.0,495,5
5096.0,22,5
5096.0,1586,3
5018.0,5545,5
5096.0,344,5
5018.0,6932,4
5096.0,238,5
5018.0,191,4
835.0,3425,3
5018.0,8249,3
5018.0,499,1
5018.0,255,3
5018.0,472,5
5018.0,4,5
5018.0,476,3
5018.0,2051,4
5096.0,6579,4
5018.0,1365,4
5018.0,28,2
5018.0,65,5
5096.0,2229,5
5096.0,948,5
5018.0,2897,3
5096.0,651,4
5096.0,78,3
5096.0,33,5
5018.0,1247,5
5096.0,4139,5
5096.0,60,5
5096.0,557,4
5096.0,7399,3
5096.0,4081,3
5096.0,1311,4
5096.0,5385,4
5096.0,331,4
5096.0,111,3
5096.0,4391,5
5096.0,516,4
5096.0,616,3
5096.0,156,4
5096.0,4513,5
5084.0,4276,5
5084.0,3688,5
5018.0,4504,4
5018.0,7579,3
4926.0,572,4
4926.0,119,2
4965.0,111,3
5084.0,7414,5
4965.0,186,4
4965.0,1501,2
4926.0,337,3
4965.0,3692,5
4965.0,733,2
4965.0,33,3
4965.0,11,4
4965.0,100,4
4827.0,972,3
4357.0,9588,3
4357.0,4772,4
4357.0,557,4
4803.0,3837,3
4803.0,2487,5
4803.0,282,3
4803.0,496,5
4803.0,881,5
4803.0,2047,5
4803.0,468,2
4803.0,4973,3
4803.0,63,2
4803.0,387,5
4803.0,561,5
4803.0,1255,2
4803.0,4096,4
4815.0,3835,5
4815.0,111,2
4815.0,155,3
4815.0,161,3
4815.0,19,4
4815.0,358,4
4815.0,4,5
5096.0,50,5
5096.0,8,5
5096.0,4,5
5096.0,2,3
5096.0,23,3
5096.0,18,3
3243.0,256,5
4250.0,8189,3
4815.0,425,5
4815.0,851,2
4815.0,3957,3
4815.0,5176,4
4815.0,5417,4
4815.0,5239,3
4815.0,6153,4
895.0,1367,2
4815.0,5934,3
4815.0,341,4
4815.0,194,1
4815.0,3077,4
3308.0,3255,2
4815.0,529,2
4815.0,823,4
5096.0,4431,3
4815.0,538,4
5096.0,465,4
5096.0,75,3
2218.0,281,3
4815.0,6590,5
4815.0,15,5
4815.0,138,4
4815.0,42,3
4815.0,315,1
5098.0,13,5
4233.0,1734,3
328.0,45,4
4233.0,1509,4
4233.0,948,5
4233.0,383,2
4233.0,885,2
4233.0,4429,3
4089.0,147,1
5099.0,937,5
5099.0,239,3
3458.0,616,4
5099.0,6770,5
5099.0,5282,3
5099.0,2351,5
5099.0,2150,4
5099.0,511,5
5099.0,2074,5
5099.0,3108,5
5099.0,2745,5
5099.0,2031,5
5099.0,2296,4
5099.0,4127,5
5099.0,4797,4
5099.0,3680,4
5099.0,3876,3
5099.0,3443,5
5099.0,8216,4
5099.0,598,5
5099.0,1018,5
5099.0,1246,5
5099.0,9461,5
5099.0,3149,3
5099.0,3745,4
5099.0,473,4
5099.0,7285,3
2777.0,781,4
5078.0,736,4
2777.0,1398,3
5078.0,391,5
5078.0,7662,4
4984.0,1463,2
4984.0,1418,2
4984.0,1693,2
4984.0,1801,4
4984.0,337,4
4984.0,8416,5
2777.0,258,4
4984.0,7436,2
4984.0,3584,5
4984.0,3519,4
4984.0,293,3
4984.0,824,2
2777.0,11,5
4984.0,170,1
4797.0,213,4
4797.0,401,2
4797.0,410,3
4984.0,929,4
4797.0,436,4
4984.0,82,1
4984.0,547,2
4984.0,762,5
4984.0,4588,2
4797.0,828,4
4797.0,148,3
4984.0,3137,3
4984.0,4608,3
4984.0,4459,4
4984.0,4101,2
4984.0,3182,3
4984.0,1918,3
4797.0,350,3
4984.0,126,4
4984.0,70,5
4984.0,1278,2
4984.0,1525,2
4984.0,949,2
4984.0,1249,2
4984.0,1362,2
4984.0,1119,2
4984.0,1023,2
4984.0,528,2
4984.0,722,2
4984.0,510,2
4797.0,3406,2
4984.0,330,4
4797.0,483,3
4984.0,161,4
4984.0,155,4
4984.0,213,2
4984.0,646,2
4797.0,33,4
4797.0,36,3
4984.0,395,4
4984.0,130,3
4984.0,104,5
4984.0,3772,5
4984.0,2411,5
4984.0,113,4
4984.0,37,3
4984.0,413,2
4984.0,29,3
4984.0,19,3
4984.0,26,3
4984.0,23,4
4984.0,18,4
4984.0,21,4
5099.0,122,3
4984.0,24,4
4984.0,27,4
4984.0,25,4
4984.0,2,4
5099.0,2192,4
5099.0,4317,3
5099.0,9021,3
4984.0,8,4
4984.0,1319,5
4984.0,1121,4
4984.0,3929,4
4877.0,1365,3
4984.0,757,4
5080.0,10,5
5080.0,76,4
5080.0,171,5
5080.0,230,4
5080.0,471,4
5080.0,119,5
5080.0,200,4
5080.0,672,4
5080.0,1741,4
5080.0,1410,4
5080.0,2235,4
5080.0,3229,4
5080.0,671,4
5080.0,4240,4
5080.0,1058,4
5080.0,4728,4
5080.0,5861,4
5080.0,6512,4
5080.0,5665,4
5080.0,5041,4
5080.0,7208,4
5080.0,5858,4
5080.0,7748,3
5080.0,6211,3
5080.0,7619,4
5080.0,7681,4
5080.0,6212,4
5080.0,1732,3
5080.0,8868,4
5080.0,6684,4
5080.0,9116,4
5080.0,9469,4
5080.0,8215,4
5080.0,6314,4
5080.0,71,5
5080.0,5,4
5080.0,4,4
5080.0,22,3
5080.0,160,3
5080.0,257,4
5080.0,959,4
5080.0,50,4
5080.0,58,3
5080.0,65,4
5080.0,42,4
5080.0,14,3
5080.0,26,3
5080.0,13,4
5080.0,7,5
5080.0,55,4
5080.0,19,4
5080.0,29,5
5080.0,85,5
5080.0,186,4
5080.0,256,4
5080.0,62,3
5080.0,228,3
5080.0,43,4
5080.0,125,5
5080.0,80,4
5080.0,117,5
5080.0,401,3
5080.0,264,2
5080.0,650,5
5080.0,602,4
2645.0,5754,5
1084.0,467,4
1084.0,585,5
1084.0,4899,3
2355.0,4103,3
2355.0,2044,3
1680.0,1097,1
4.0,127,4
2666.0,7692,3
2666.0,6342,4
4.0,344,3
4.0,14,3
4.0,508,3
4.0,121,1
4.0,94,1
4.0,704,3
4419.0,58,3
4.0,230,4
4.0,1265,4
4.0,181,3
4.0,54,4
4.0,354,3
4.0,326,3
4.0,3237,4
4.0,72,3
4.0,62,4
4.0,7,4
4.0,265,5
4.0,25,5
4.0,97,3
4.0,93,5
4.0,540,4
3738.0,138,3
4.0,19,2
3738.0,6003,5
4.0,129,4
3738.0,59,5
4.0,381,1
4.0,162,1
4.0,8464,5
4.0,1573,1
4.0,22,1
4.0,321,5
4.0,903,3
4.0,879,5
4.0,705,3
4.0,243,3
4.0,383,5
5104.0,8,5
5104.0,5,4
5104.0,13,5
5104.0,50,5
5104.0,28,5
5104.0,32,5
5104.0,14,5
5104.0,65,4
5104.0,58,3
5104.0,55,5
5104.0,29,3
5104.0,119,5
5104.0,287,4
5104.0,121,4
5104.0,42,3
3567.0,38,4
1720.0,5929,2
1720.0,3142,3
3112.0,777,2
4054.0,70,3
3112.0,2883,3
3112.0,2633,3
3112.0,2991,3
3112.0,2433,3
3112.0,1685,3
3112.0,1426,3
5080.0,278,4
4363.0,8692,2
3507.0,1683,5
4988.0,136,2
4988.0,26,2
5054.0,132,3
5047.0,885,4
5047.0,1185,4
711.0,1068,3
3944.0,7032,4
5047.0,1460,4
5047.0,2679,4
5047.0,5932,4
711.0,131,3
5047.0,64,3
4617.0,75,4
4617.0,1457,4
5047.0,328,3
4617.0,228,4
5047.0,616,3
4617.0,308,3
1468.0,4050,4
1468.0,9688,4
5005.0,417,4
5014.0,194,4
5014.0,633,3
5014.0,723,4
4917.0,426,3
4917.0,2738,5
4917.0,273,5
4917.0,3007,5
5014.0,5655,3
4917.0,932,4
4917.0,493,5
5014.0,3049,2
515.0,9563,4
4917.0,2107,5
4917.0,538,4
4371.0,1465,5
4371.0,757,5
4917.0,1566,3
4917.0,1311,3
4371.0,10,5
4371.0,1367,5
4371.0,2600,5
4371.0,3979,4
5014.0,65,4
5014.0,297,4
5014.0,87,4
4371.0,136,5
4371.0,75,4
4371.0,8,5
4371.0,5,4
4371.0,33,4
4371.0,409,5
5080.0,86,3
5080.0,596,3
5080.0,4067,3
5106.0,1168,5
